"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"FF","2019-04-11","96.3","-2.51","5.97","Truist Park",624413,592332,,"foul",,,,,1,"Pete Alonso walks.","R","R","R","ATL","NYM","S",,,2,2,2019,"-0.84","1.38","-0.72","2.86",,,,1,3,"Top",,,,,,,6.63764801877282,-139.966688019658,-5.81573543298467,-12.5364061355035,31.2398073042777,-12.8743520679364,"3.34","1.6",181,"66",50,"96.3",2533,"6.4",567163,452095,518692,645277,518626,621020,622666,660670,455976,"54.14",,,,,,,,21,5,"4-Seam Fastball",2,3,3,2,3,2,3,2,"Infield shift","Standard",211,"0","0",,,,"0","88.0",-1,1,"0.404","0.596",28,24,28,25,2,1,6,1,6,1,"1.08","0.84","0.84",
"CU","2019-04-11","78.8","2.9","5.48","Truist Park",518626,571927,,"foul",,,,,5,"Josh Donaldson strikes out swinging.","R","R","L","ATL","NYM","S",,,1,2,2019,"-1.18","-0.33","0.17","2.18",,,,0,3,"Bot",,,,,,,-3.74392104694135,-114.69648453572,0.231606346827013,-9.50615796630959,21.072189372126,-35.295298207599,"3.13","1.57",,,,"78",2445,"5.7",567163,467092,624413,429664,643446,642708,607043,501571,624424,"54.78",,,,,,,,24,5,"Curveball",2,3,2,3,3,2,2,3,"Standard","Strategic",285,"0","0",,,,"0",,-1,-1,"0.43","0.43",28,33,28,34,2,1,5,2,5,1,"4.08","-1.18","1.18",
"FF","2019-04-11","93.5","-2.54","6.09","Truist Park",624413,592332,,"foul",,,,,2,"Pete Alonso walks.","R","R","R","ATL","NYM","S",,,2,0,2019,"-0.57","1.27","-0.27","2.69",,,,1,3,"Top",,,,,,,7.00914334455025,-135.850078522362,-5.72683657158261,-8.43278215738291,28.7423009650919,-15.6721400076526,"3.21","1.48",212,"72.9",44,"92.8",2090,"5.9",567163,452095,518692,645277,518626,621020,622666,660670,455976,"54.59",,,,,,,,21,3,"4-Seam Fastball",2,3,3,2,3,2,3,2,"Standard","Standard",204,"0","-0.046",,,,"0.046","88.0",-1,1,"0.404","0.596",28,24,28,25,2,1,6,1,6,1,"1.38","0.57","0.57",
"CU","2019-04-11","79.3","2.94","5.48","Truist Park",518626,571927,,"foul",,,,,9,"Josh Donaldson strikes out swinging.","R","R","L","ATL","NYM","S",,,0,2,2019,"-0.71","-0.55","0.57","1.63",,,,0,3,"Bot",,,,,,,-3.85779634795454,-115.372597214963,-0.594531011503997,-5.46124063666336,22.2682117146053,-37.1305449489271,"3.38","1.57",284,"91.8",23,"78.6",2380,"5.9",567163,467092,624413,429664,643446,642708,607043,501571,624424,"54.62",,,,,,,,24,3,"Curveball",2,3,2,3,3,2,2,3,"Standard","Strategic",308,"0","0",,,,"0","91.8",-1,-1,"0.43","0.43",28,33,28,34,2,1,5,2,5,1,"4.25","-0.71","0.71",
"CH","2019-04-11","84","2.78","5.55","Truist Park",645277,571927,,"foul",,,,,9,"Ozzie Albies grounds out, second baseman Robinson Cano to first baseman Pete Alonso.","R","R","L","ATL","NYM","S",,,2,2,2019,"1.37","0.17","0.32","1.94",,,452095,2,2,"Bot",,,,,,,-8.4207885737119,-122.121456467233,-2.3432701072198,15.3357706416778,22.0828401978537,-30.2510714742135,"3.24","1.48",3,"58.7",-39,"84.3",2348,"6.4",567163,467092,624413,429664,643446,642708,607043,501571,624424,"54.13",,,,,,,,19,6,"Changeup",2,3,2,3,3,2,2,3,"Standard","Standard",97,"0","0",,,,"0","88.0",-1,-1,"0.408","0.408",28,22,28,22,2,1,5,2,5,1,"3.05","1.37","-1.37",
"CU","2019-04-11","79.4","2.85","5.62","Truist Park",645277,571927,,"foul",,,,,11,"Ozzie Albies grounds out, second baseman Robinson Cano to first baseman Pete Alonso.","R","R","L","ATL","NYM","S",,,2,2,2019,"-0.45","-0.36","-0.12","3.41",,,452095,2,2,"Bot",,,,,,,-5.63807298540143,-115.386522280066,2.68706165510189,-2.83725246319609,23.577308915814,-36.1725714300631,"3.26","1.48",191,"81.4",16,"78.9",2401,"6.2",567163,467092,624413,429664,643446,642708,607043,501571,624424,"54.25",,,,,,,,19,5,"Curveball",2,3,2,3,3,2,2,3,"Standard","Standard",309,"0","0",,,,"0","88.0",-1,-1,"0.408","0.408",28,22,28,22,2,1,5,2,5,1,"4.03","-0.45","0.45",
"FF","2019-04-11","94.3","-2.6","5.95","Truist Park",571927,592332,,"foul",,,,,6,"Steven Matz grounds out, second baseman Ozzie Albies to first baseman Freddie Freeman.","R","R","R","ATL","NYM","S",,,2,2,2019,"-0.79","1.37","0.5","2.13",,,,2,2,"Top",,,,,,,9.73873221321348,-136.855431421566,-7.21171889427868,-11.9521058820564,28.6686995180079,-13.7751402836533,"3.2","1.59",3,"71.2",-36,"93.9",2346,"6.1",567163,452095,518692,645277,518626,621020,622666,660670,455976,"54.39",,,,,,,,14,5,"4-Seam Fastball",1,3,3,1,3,1,3,1,"Standard","Strategic",210,"0","0",,,,"0","88.0",-2,2,"0.323","0.677",28,28,28,28,1,0,6,5,6,11,"1.22","0.79","0.79",
"SI","2019-04-11","92.9","2.76","5.74","Truist Park",645277,571927,,"foul",,,,,2,"Ozzie Albies grounds out, second baseman Robinson Cano to first baseman Pete Alonso.","R","R","L","ATL","NYM","S",,,2,1,2019,"1.19","0.97","0.21","3.07",,,452095,2,2,"Bot",,,,,,,-9.1057588162581,-135.072040704554,-3.16490547693796,16.4410925486281,28.1328492973906,-19.8654393524291,"3.24","1.48",,,,"92.9",2134,"6.2",567163,467092,624413,429664,643446,642708,607043,501571,624424,"54.26",,,,,,,,19,4,"Sinker",2,3,2,3,3,2,2,3,"Standard","Strategic",129,"0","-0.08",,,,"0.08",,-1,-1,"0.408","0.408",28,22,28,22,2,1,5,2,5,1,"1.68","1.19","-1.19",
"SI","2019-04-11","92.1","2.69","5.8","Truist Park",452095,571927,,"foul",,,,,3,"Tyler Flowers walks.","R","R","L","ATL","NYM","S",,,3,1,2019,"1.17","0.94","0.53","2.95",,,,1,2,"Bot",,,,,,,-8.01174752391739,-133.857721152277,-3.45331893854555,15.7462836269342,27.0438924591687,-20.4265374690888,"3.31","1.67",212,"76.4",56,"92.2",2000,"6.3",567163,467092,624413,429664,643446,642708,607043,501571,624424,"54.24",,,,,,,,17,5,"Sinker",2,3,2,3,3,2,2,3,"Standard","Standard",129,"0","-0.061",,,,"0.061","88.0",-1,-1,"0.412","0.412",28,33,28,33,1,0,5,2,5,1,"1.76","1.17","-1.17",
"FS","2019-04-11","81.4","-2.74","5.91","Truist Park",467092,592332,,"foul",,,,,13,"Wilson Ramos walks.   Michael Conforto to 2nd.","R","R","R","ATL","NYM","S",,,3,1,2019,"-0.99","0.81","-1.65","1.87",,,624424,0,2,"Top",,,,,,,4.32617834514126,-118.424144187854,-4.02674316638897,-10.0571688286982,20.9912632681148,-24.1005094921712,"3.28","1.56",109,"60",72,"81.4",1621,"6.2",567163,452095,518692,645277,518626,621020,622666,660670,455976,"54.34",,,,,,,,10,5,"Split-Finger",1,0,0,1,0,1,0,1,"Standard","Standard",231,"0","-0.112",,,,"0.112","88.0",1,-1,"0.568","0.432",28,31,28,32,1,0,6,1,6,1,"2.64","0.99","0.99",
"FF","2019-04-11","92.7","-2.64","6.11","Truist Park",467092,592332,,"foul",,,,,4,"Wilson Ramos walks.   Michael Conforto to 2nd.","R","R","R","ATL","NYM","S",,,2,0,2019,"-0.78","1.37","-0.77","2.59",,,624424,0,2,"Top",,,,,,,6.46808998445273,-134.767382598801,-6.19435667030536,-10.7753859764341,26.9185266612956,-14.4174005015984,"3.36","1.56",182,"65.9",45,"92.9",2378,"6.3",567163,452095,518692,645277,518626,621020,622666,660670,455976,"54.22",,,,,,,,10,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",210,"0","-0.106",,,,"0.106","88.0",1,-1,"0.568","0.432",28,31,28,32,1,0,6,1,6,1,"1.28","0.78","0.78",
"SI","2019-04-11","93.3","2.77","5.82","Truist Park",622666,571927,,"foul",,,,,2,"Johan Camargo homers (1) on a line drive to left field.","R","R","L","ATL","NYM","S",,,3,1,2019,"1.51","0.91","-0.02","3.2",,,,1,2,"Bot",,,,,,,-10.3827750258581,-135.399578697766,-2.89742415778703,20.5700703014468,29.7542797595076,-20.769640237877,"3.37","1.57",,,,"92.6",2021,"6",567163,467092,624413,429664,643446,642708,607043,501571,624424,"54.49",,,,,,,,16,5,"Sinker",1,3,1,3,3,1,1,3,"Standard","Standard",121,"0","-0.061",,,,"0.061",,-2,-2,"0.307","0.307",28,25,28,26,1,0,5,4,5,1,"1.76","1.51","-1.51",
"SL","2019-04-11","93.1","-1.51","5.89","Truist Park",645277,607229,,"foul",,,,,6,"Ozzie Albies strikes out swinging.","R","L","R","ATL","NYM","S",,,1,2,2019,"-0.34","0.75","0.3","2.64",621020,452095,459964,1,7,"Bot",,,,,,,5.28400844324702,-135.314107335879,-4.10815713546838,-5.23817330768031,28.5942362766793,-22.5710149143361,"3.28","1.48",,,,"92",2217,"5.6",567163,467092,624413,429664,643446,642708,607043,501571,624424,"54.88",,,,,,,,61,4,"Slider",2,6,2,6,6,2,2,6,"Infield shift","Standard",205,"0","0",,,,"0",,-4,-4,"0.162","0.162",25,22,26,22,1,3,2,2,2,1,"1.95","0.34","-0.34",
"FS","2019-04-11","92.9","-1.32","6.22","Truist Park",622666,544727,,"foul",,,,,6,"Johan Camargo called out on strikes.","R","L","R","ATL","NYM","S",,,3,2,2019,"-1.21","0.27","0.41","2.59",,621020,,2,8,"Bot",,,,,,,6.83318990182307,-135.030976493748,-4.07834189997422,-15.6667424520828,25.3269540551631,-28.4393825018081,"3.54","1.79",,,,"91.7",1766,"5.3",567163,467092,624413,429664,643446,642708,607043,501571,624424,"55.21",,,,,,,,70,6,"Split-Finger",3,6,3,6,6,3,3,6,"Standard","Standard",257,"0","0",,,,"0",,-3,-3,"0.057","0.057",29,25,30,26,1,3,1,4,3,1,"2.45","1.21","-1.21",
"SL","2019-04-11","89","-2.42","6.22","Truist Park",624424,592426,,"foul",,,,,8,"Michael Conforto walks.","R","L","R","ATL","NYM","S",,,2,2,2019,"-0.06","-0.34","0.17","1.67",542979,,,2,9,"Top",,,,,,,6.5087176350453,-129.631655734949,-4.50967140572526,-1.90576914957969,23.243062893298,-35.4537039273871,"2.93","1.57",4,"66.6",-28,"89.6",2351,"6.3",567163,452095,518692,645277,518626,621020,622666,660670,459964,"54.19",,,,,,,,74,6,"Slider",3,6,6,3,6,3,6,3,"Infield shift","Standard",349,"0","0",,,,"0","88.0",-3,3,"0.032","0.968",27,26,28,26,1,4,2,1,3,1,"3.19","0.06","-0.06",
"CH","2019-04-11","88.5","-1.39","5.97","Truist Park",645277,607229,,"foul",,,,,4,"Ozzie Albies strikes out swinging.","R","L","R","ATL","NYM","S",,,0,0,2019,"-0.96","1.21","-0.67","2.52",621020,452095,459964,1,7,"Bot",,,,,,,3.68633942616216,-128.742637799337,-4.8475704847365,-11.3090819523639,24.1708396957701,-18.1194546418675,"3.23","1.48",277,"88.8",51,"88.1",1691,"5.9",567163,467092,624413,429664,643446,642708,607043,501571,624424,"54.63",,,,,,,,61,1,"Changeup",2,6,2,6,6,2,2,6,"Infield shift","Standard",218,"0","-0.152",,,,"0.152","88.8",-4,-4,"0.162","0.162",25,22,26,22,1,3,2,2,2,1,"1.73","0.96","-0.96",
"SL","2019-04-11","89.5","-2.54","6.2","Truist Park",624424,592426,,"foul",,,,,7,"Michael Conforto walks.","R","L","R","ATL","NYM","S",,,2,2,2019,"-0.07","-0.45","-0.39","1.45",542979,,,2,9,"Top",,,,,,,5.4530329337275,-130.218813965088,-4.78720262508169,-1.93836248148985,26.1591210032447,-36.5890543269131,"2.94","1.35",1,"55.1",-69,"89.5",2476,"6.2",567163,452095,518692,645277,518626,621020,622666,660670,459964,"54.28",,,,,,,,74,5,"Slider",3,6,6,3,6,3,6,3,"Infield shift","Standard",351,"0","0",,,,"0","88.0",-3,3,"0.032","0.968",27,26,28,26,1,4,2,1,3,1,"3.31","0.07","-0.07",
"SI","2019-04-11","96.1","-1.15","6.16","Truist Park",622666,544727,,"foul",,,,,11,"Johan Camargo called out on strikes.","R","L","R","ATL","NYM","S",,,2,1,2019,"-1.43","0.61","-0.85","3.44",,621020,,2,8,"Bot",,,,,,,3.89582195078593,-139.849682193699,-2.97957946486809,-19.2273926503139,29.2866229474645,-23.9550323406619,"3.51","1.8",,,,"95.3",2204,"5.7",567163,467092,624413,429664,643446,642708,607043,501571,624424,"54.84",,,,,,,,70,4,"Sinker",3,6,3,6,6,3,3,6,"Standard","Strategic",247,"0","-0.071",,,,"0.071",,-3,-3,"0.057","0.057",29,25,30,26,1,3,1,4,3,1,"1.91","1.43","-1.43",
"FC","2019-04-11","86.5","-1.01","5.78","Truist Park",641645,458708,,"foul",,,,,14,"Luis Guillorme strikes out swinging.","R","L","R","ATL","NYM","S",,,0,1,2019,"0.08","0.88","1.2","2.18",,,,2,8,"Top",,,,,,,5.00174694311733,-125.766488417614,-4.07752905273025,-0.0848713651194459,22.5809922789452,-22.638043342361,"3.29","1.5",7,"74.7",-18,"84.9",2486,"5.1",567163,452095,518692,645277,518626,621020,622666,660670,459964,"55.44",,,,,,,,65,2,"Cutter",2,6,6,2,6,2,6,2,"Standard","Standard",175,"0","-0.026",,,,"0.026","88.0",-4,4,"0.037","0.963",34,24,35,25,1,0,12,1,1,2,"2.28","-0.08","0.08",
"FF","2019-04-11","94.7","-2.49","6.01","Truist Park",624413,592332,,"foul",,,,,11,"Pete Alonso strikes out swinging.","R","R","R","ATL","NYM","S",,,3,2,2019,"-1.05","1.51","-1.33","3.11",,,,1,1,"Top",,,,,,,5.31027112357916,-137.661045039217,-5.20303464965408,-14.3524543410507,30.8285822728265,-12.2249316245036,"3.43","1.59",103,"51.6",64,"94.2",2363,"6.1",567163,452095,518692,645277,518626,621020,622666,660670,455976,"54.42",,,,,,,,2,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",215,"0","0",,,,"0","88.0",0,0,"0.522","0.478",28,24,28,25,1,0,6,1,6,1,"1.06","1.05","1.05",
"SL","2019-04-11","87.2","-1.3","6.15","Truist Park",621020,544727,,"foul",,,,,9,"Dansby Swanson walks.","R","R","R","ATL","NYM","S",,,3,2,2019,"-0.14","0.27","0.3","1.52",,,,2,8,"Bot",,,,,,,4.05637772085033,-126.892576306441,-5.51566728186233,-2.22707464437691,21.7695298463949,-28.5578609539069,"3.39","1.56",,,,"86.3",2237,"5.4",567163,467092,624413,429664,643446,642708,607043,501571,624424,"55.14",,,,,,,,69,6,"Slider",3,6,3,6,6,3,3,6,"Standard","Standard",208,"0","0",,,,"0",,-3,-3,"0.039","0.039",29,25,30,25,1,3,1,2,3,1,"2.79","0.14","0.14",
"SI","2019-04-11","94.9","0.91","5.96","Truist Park",429664,458924,,"foul",,,,,8,"Robinson Cano strikes out swinging.","R","L","L","ATL","NYM","S",,,1,0,2019,"1.5","0.29","-0.24","1.85",,,,0,7,"Top",,,,,,,-6.05665204492561,-137.752476916839,-5.56849802288462,19.6195386907361,31.2819164357663,-27.6094839773342,"3.71","1.54",9,"74.1",-11,"92.6",2178,"5.1",567163,452095,518692,645277,518626,621020,622666,660670,455976,"55.4",,,,,,,,53,2,"Sinker",2,6,6,2,6,2,6,2,"Infield shift","Standard",101,"0","-0.05",,,,"0.05","88.0",-4,4,"0.053","0.947",34,36,34,37,1,3,3,1,1,1,"2.37","1.5","1.5",
"FS","2019-04-11","82","-2.83","5.88","Truist Park",624413,592332,,"foul",,,,,13,"Pete Alonso strikes out swinging.","R","R","R","ATL","NYM","S",,,1,1,2019,"-1.08","0.15","-0.29","0.92",,,,1,1,"Top",,,,,,,7.75618833628263,-119.202115388632,-4.97753763451967,-11.5866798972665,21.2676877144565,-30.0400550482572,"3.28","1.49",,,,"81.8",1739,"6.1",567163,452095,518692,645277,518626,621020,622666,660670,455976,"54.43",,,,,,,,2,3,"Split-Finger",0,0,0,0,0,0,0,0,"Standard","Strategic",262,"0","-0.044",,,,"0.044",,0,0,"0.522","0.478",28,24,28,25,1,0,6,1,6,1,"3.26","1.08","1.08",
"CH","2019-04-11","83.2","1.51","5.97","Truist Park",660670,501593,,"foul",,,,,14,"Ronald Acuna homers (5) on a fly ball to left field.","R","R","L","ATL","NYM","S",,,2,1,2019,"1.28","0.29","0.95","1.74",,,,1,8,"Bot",,,,,,,-3.64097917059496,-120.948263132817,-3.78427978373556,12.8851214535673,22.2289090656284,-28.9135711902148,"3.38","1.53",240,"84.5",51,"82",2234,"5.4",567163,467092,624413,429664,643446,642708,607043,501571,624424,"55.09",,,,,,,,67,4,"Changeup",2,6,2,6,6,2,2,6,"Infield shift","Standard",103,"0","-0.053",,,,"0.053","88.0",-4,-4,"0.025","0.025",29,21,30,22,1,3,2,2,2,1,"3.1","1.28","-1.28",
"CH","2019-04-11","88","-1.48","5.97","Truist Park",622666,607229,,"foul",,,,,13,"Johan Camargo strikes out swinging.","R","L","R","ATL","NYM","S",,,0,1,2019,"-1.27","0.97","-0.92","2.16",,,621020,0,7,"Bot",,,,,,,3.85577842981196,-127.936021981109,-5.02273605522254,-14.3402027131652,25.9696633212477,-21.0199413993278,"3.42","1.53",254,"79.8",34,"86.9",1792,"5.6",567163,467092,624413,429664,643446,642708,607043,501571,624424,"54.88",,,,,,,,58,2,"Changeup",2,6,2,6,6,2,2,6,"Standard","Standard",232,"0","-0.079",,,,"0.079","88.0",-4,-4,"0.094","0.094",25,25,26,26,1,2,2,4,2,1,"2.06","1.27","-1.27",
"FF","2019-04-11","92.6","-2.54","6.11","Truist Park",624413,592332,,"foul",,,,,11,"Pete Alonso strikes out swinging.","R","R","R","ATL","NYM","S",,,0,0,2019,"-0.73","1.43","-0.92","2.89",,,,1,1,"Top",,,,,,,5.66217007468644,-134.68138036203,-5.47700065520873,-10.0023594502795,27.8234062774522,-14.0959549366604,"3.28","1.52",,,,"92.2",2140,"6",567163,452095,518692,645277,518626,621020,622666,660670,455976,"54.54",,,,,,,,2,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",207,"0","-0.03",,,,"0.03",,0,0,"0.522","0.478",28,24,28,25,1,0,6,1,6,1,"1.26","0.73","0.73",
"CH","2019-04-11","81.7","1.56","5.95","Truist Park",660670,501593,,"foul",,,,,9,"Ronald Acuna homers (5) on a fly ball to left field.","R","R","L","ATL","NYM","S",,,1,0,2019,"0.95","0.29","0.58","1.82",,,,1,8,"Bot",,,,,,,-3.94642312331899,-118.917642594395,-3.32666613406736,9.56963558076537,19.6001649970246,-29.111622499896,"3.43","1.54",51,"72.7",3,"81.4",2241,"5.8",567163,467092,624413,429664,643446,642708,607043,501571,624424,"54.71",,,,,,,,67,2,"Changeup",2,6,2,6,6,2,2,6,"Infield shift","Standard",107,"0","-0.037",,,,"0.037","88.0",-4,-4,"0.025","0.025",29,21,30,22,1,3,2,2,2,1,"3.16","0.95","-0.95",
"CU","2019-04-11","76.5","-1.51","5.43","Truist Park",643446,458708,,"foul",,,,,8,"Jeff McNeil grounds out, third baseman Josh Donaldson to first baseman Freddie Freeman.","R","L","R","ATL","NYM","S",,,1,2,2019,"0.54","-0.64","0","1.66",,,467092,2,7,"Top",,,,,,,2.19577912389972,-111.246875707282,0.0859752002183864,3.9232086333305,17.9710105505778,-37.5178584604486,"3.37","1.57",5,"78.6",-19,"75",2796,"5",567163,452095,518692,645277,518626,621020,622666,660670,459964,"55.51",,,,,,,,56,4,"Curveball",2,6,6,2,6,2,6,2,"Standard","Strategic",40,"0","0",,,,"0","88.0",-4,4,"0.059","0.941",34,27,35,27,1,3,12,1,1,1,"4.7","-0.54","0.54",
"SI","2019-04-11","96.4","-1.16","6.3","Truist Park",621020,544727,,"foul",,,,,4,"Dansby Swanson walks.","R","R","R","ATL","NYM","S",,,0,0,2019,"-1.49","0.57","-0.52","2.5",,,,2,8,"Bot",,,,,,,4.94542485771922,-140.182513400356,-5.76738505087552,-20.3590839456908,29.6227811848214,-23.7451992899896,"3.43","1.57",,,,"95.6",2311,"5.7",567163,467092,624413,429664,643446,642708,607043,501571,624424,"54.79",,,,,,,,69,1,"Sinker",3,6,3,6,6,3,3,6,"Standard","Standard",249,"0","-0.019",,,,"0.019",,-3,-3,"0.039","0.039",29,25,30,25,1,3,1,2,3,1,"1.93","1.49","1.49",
"SI","2019-04-11","97","-1.43","6.12","Truist Park",622666,607229,,"foul",,,,,4,"Johan Camargo strikes out swinging.","R","L","R","ATL","NYM","S",,,0,0,2019,"-1.18","1.13","-0.56","2.82",,,621020,0,7,"Bot",,,,,,,4.91134085882311,-141.046118433951,-5.79077487389198,-16.5169652197344,30.8949406717081,-16.3002079599895,"3.56","1.54",,,,"96.2",2356,"5.8",567163,467092,624413,429664,643446,642708,607043,501571,624424,"54.71",,,,,,,,58,1,"Sinker",2,6,2,6,6,2,2,6,"Standard","Standard",226,"0","-0.066",,,,"0.066",,-4,-4,"0.094","0.094",25,25,26,26,1,2,2,4,2,1,"1.34","1.18","-1.18",
"FF","2019-04-11","95.1","-2.51","6.31","Truist Park",607043,592426,,"foul",,,,,2,"Brandon Nimmo strikes out swinging.","R","L","R","ATL","NYM","S",,,2,0,2019,"-0.79","1.57","-0.25","2.9",,,,0,9,"Top",,,,,,,7.74412211834406,-138.350706743977,-6.90400507575702,-11.8798326951343,27.7837947403223,-10.5612101778221,"3.46","1.6",,,,"95.8",2283,"6.5",567163,452095,518692,645277,518626,621020,622666,660670,459964,"53.99",,,,,,,,71,3,"4-Seam Fastball",3,6,6,3,6,3,6,3,"Standard","Standard",207,"0","-0.063",,,,"0.063",,-3,3,"0.031","0.969",27,26,28,26,1,4,2,1,3,1,"0.92","0.79","-0.79",
"FC","2019-04-11","87.4","-1.2","5.75","Truist Park",643446,458708,,"foul",,,,,6,"Jeff McNeil grounds out, third baseman Josh Donaldson to first baseman Freddie Freeman.","R","L","R","ATL","NYM","S",,,0,1,2019,"-0.1","1.11","0.42","2.83",,,467092,2,7,"Top",,,,,,,3.99613999977909,-127.115105351816,-3.08857303122838,-1.7020146298847,20.5577552999736,-20.3179961728673,"3.46","1.6",,,,"85.8",2515,"4.8",567163,452095,518692,645277,518626,621020,622666,660670,459964,"55.7",,,,,,,,56,2,"Cutter",2,6,6,2,6,2,6,2,"Standard","Strategic",185,"0","-0.064",,,,"0.064",,-4,4,"0.059","0.941",34,27,35,27,1,3,12,1,1,1,"2","0.1","-0.1",
"SI","2019-04-11","95.2","-1.29","6.36","Truist Park",518586,544727,,"foul",,,,,7,"Charlie Culberson called out on strikes.","R","R","R","ATL","NYM","S",,,0,0,2019,"-1.57","0.57","-0.67","2.05",,,,1,8,"Bot",,,,,,,4.91386914560236,-138.319987429865,-6.7704439014458,-20.5568004110893,29.6858557350709,-23.8962683937478,"3.4","1.53",3,"68.4",-32,"93.7",2167,"5.4",567163,467092,624413,429664,643446,642708,607043,501571,624424,"55.12",,,,,,,,68,1,"Sinker",3,6,3,6,6,3,3,6,"Standard","Standard",250,"0","-0.03",,,,"0.03","88.0",-3,-3,"0.054","0.054",29,30,30,30,1,0,1,2,3,1,"2.04","1.57","1.57",
"FF","2019-04-07","92.8","2.16","6.56","Truist Park",435522,656794,,"foul",,,,,2,"Neil Walker flies out to center fielder Ender Inciarte.","R","R","L","ATL","MIA","S",,,1,0,2019,"0.17","1.57","0.26","3.58",,,,2,7,"Top",,,,,,,-5.12354599286896,-134.725215233157,-5.03306317427548,3.14545193429749,30.4396150751943,-12.7582705586837,"3.49","1.6",212,"74.1",51,"91.1",2198,"5.5",567162,656577,518692,645277,518626,621020,660670,542255,622666,"55.03",,,,,,,,50,2,"4-Seam Fastball",3,2,2,3,2,3,2,3,"Infield shift","Standard",174,"0","-0.021",,,,"0.021","88.0",1,-1,"0.774","0.226",26,33,26,34,3,0,6,1,6,2,"1.18","0.17","-0.17",
"CH","2019-04-07","87.2","2.15","6.42","Truist Park",594011,656794,,"foul",,,,,8,"Rosell Herrera grounds out, shortstop Dansby Swanson to first baseman Freddie Freeman.","R","R","L","ATL","MIA","S",,,1,1,2019,"1.17","0.69","0.09","1.59",,,,1,7,"Top",,,,,,,-7.20590800899018,-126.691757547378,-6.81585147559422,13.7621705608595,23.3425860764503,-23.7609982894514,"3.49","1.6",4,"55.8",-28,"86.7",1493,"5.8",567162,656577,518692,645277,518626,621020,660670,542255,622666,"54.68",,,,,,,,49,3,"Changeup",3,2,2,3,2,3,2,3,"Standard","Standard",121,"0","-0.044",,,,"0.044","88.0",1,-1,"0.743","0.257",26,26,26,27,3,2,6,2,6,2,"2.35","1.17","-1.17",
"FF","2019-04-07","92","2.18","6.45","Truist Park",594011,656794,,"foul",,,,,1,"Rosell Herrera grounds out, shortstop Dansby Swanson to first baseman Freddie Freeman.","R","R","L","ATL","MIA","S",,,0,0,2019,"0.48","1.45","-0.32","2.98",,,,1,7,"Top",,,,,,,-7.20826117461874,-133.641591830248,-5.92022454200928,7.03260003229123,27.5065860179344,-14.2791426611613,"3.49","1.6",,,,"90.6",2124,"5.4",567162,656577,518692,645277,518626,621020,660670,542255,622666,"55.06",,,,,,,,49,1,"4-Seam Fastball",3,2,2,3,2,3,2,3,"Standard","Standard",162,"0","-0.03",,,,"0.03",,1,-1,"0.743","0.257",26,26,26,27,3,2,6,2,6,2,"1.33","0.48","-0.48",
"FF","2019-04-07","91.3","2.24","6.54","Truist Park",595453,656794,,"foul",,,,,2,"Chad Wallach lines out to right fielder Johan Camargo.","R","R","L","ATL","MIA","S",,,2,2,2019,"0.68","1.5","0.07","3.41",,,,0,7,"Top",,,,,,,-6.75097646534611,-132.597279821298,-5.01078139104612,9.23031740021293,29.2510094267649,-14.1940950431817,"3.49","1.6",246,"89.6",21,"89.8",2169,"5.5",567162,656577,518692,645277,518626,621020,660670,542255,622666,"54.98",,,,,,,,48,6,"4-Seam Fastball",3,2,2,3,2,3,2,3,"Standard","Standard",156,"0","0",,,,"0","89.6",1,-1,"0.7","0.3",26,27,26,28,3,2,6,4,6,4,"1.34","0.68","-0.68",
